0,1,2,3,4,5,6,7,8,9,10,11,12,Survived
-1.2950773112170515,1.496216628544129,-0.19056468165439336,-0.01090458227380168,0.0751385315955201,-0.08394459316931002,-0.12671848974370992,0.26396312564189217,0.04515625714991677,-0.5229460105040306,-0.2756630496126469,0.10987581859159244,-0.31364846790291095,0
2.6300827412730454,-2.8730138191719026,-0.6009950323606449,0.5095672116990257,2.0582731346722363,-0.4672299291940831,0.4251479258063711,0.3132841041638618,-0.4035354418140241,-1.1531066751680892,0.3711749582285196,0.27407941763513893,-0.03216494171382637,1
0.42848385089927343,0.015462705528360316,2.375378952362837,-1.578016932739134,-1.0088490338617635,-0.6479929763835544,-0.109501601370275,0.6487136030569134,-0.3049003615496692,0.10140781660457023,-0.6056971051839573,-0.18616681398078896,0.015542881988185236,1
2.0921039159363874,-1.2307122702137558,-0.9265117991831024,-2.0394580920588945,1.266365498527778,-0.002941462644445482,-0.19764435424261445,-0.47776160230838316,-0.47610358831947375,-1.1346627044077433,0.7939815144068553,0.36211428830211184,-0.05990446022714713,1
-2.024303328092463,0.5736411177789282,0.03772535848067724,-0.48109289048323695,0.17935583359114027,-0.22443497961783473,-0.1107990658687382,0.19583595552372157,-0.08144722384783895,0.10753690581561058,-0.2650158654610428,-0.24106045550981195,0.021616479332508973,0
-1.8996312189192277,-0.21842150376551936,1.9317091305202394,1.6491823661674319,0.9639882713775736,1.554235552173824,-0.4947060006543938,-1.9448102070399695,0.013925112799515601,0.19670683867021516,0.2984914990160212,-0.04115471967251803,0.0591020306423563,0
-0.9328391449940653,-1.5220593297420766,-2.0972935468971943,-0.6484357951518881,-1.0269160131684996,-0.040195858266069556,-0.05532336967044428,-1.330212755178803,-0.11476922831404962,0.05150907378951785,-0.1345462995392172,-0.13571924243153194,0.10619642282645383,0
1.1688075882850517,4.003517121714369,-0.9768707387281884,1.4897847331839547,-0.6539172678034693,-0.06030243338563059,0.09714640364795278,0.43941472392134,0.7708607463694176,-1.1893068531650623,1.2126162988688247,0.18417846226977697,-0.10353395792024059,0
2.0482580572091393,0.9246596705989776,0.31111147830213903,-1.810754312507021,2.4944272403660688,-0.1599335374531499,-0.22807452460399802,0.35570624649269883,0.9358622233390401,1.153027174832491,0.11008101381688797,0.013151815559892881,-0.10057184353281567,1
2.3411161015204516,-1.5195280450961652,0.5037019799888125,0.8336492475913919,2.2237851667998165,-0.784463321300956,0.47510952924771765,1.1111153044736861,0.3060382915744663,-1.4020370857901625,0.9866651856851402,0.218837506909081,-0.004145567389269353,1
3.0119175578579265,0.6803445086732821,0.4499152707135625,-0.5718842437925622,-2.9939261885096022,-0.9338789898589992,-0.1902944563371288,-1.0193808679082692,3.904477508524487,-0.6656174819931958,-0.8113218762489692,-0.7751266263500891,-0.217833449917371,1
1.0434439998717713,-1.7698768345263272,0.7750801885289639,-1.8843159255281867,-1.5565380010248677,-0.31655700100488793,-0.051201286682068296,-0.33142213086341604,-1.2823054569593144,0.3431871724062708,-0.620971063971897,0.5262443992890792,0.043948710198186046,1
-1.8770203323473762,0.8717191167064011,0.14300824565306605,-0.3008068135057054,-0.058714955374777174,-0.37599553536291663,-0.040730471940788125,0.3204210086096258,0.2557879029069319,-0.05673568492164084,0.298520262158611,-0.1869006597414009,0.07107218527955449,0
1.9972266231899853,3.45862078776332,-2.253444426371297,0.8304470715766344,1.172187801778901,0.6765565312139635,0.02714424213631421,-0.36921923200439494,0.24627162482019616,4.345509077175868,-1.314284263831846,-0.09713034883552853,0.3253323319742,0
0.586400183507566,0.3419327694748272,2.4930215150508745,-1.3822730771770473,-1.2674230396577217,-0.8135603479893487,-0.03352570158639359,0.785894975923158,0.06598788913027744,-0.07794024687995092,0.00624890512245241,-0.1216243610129124,0.06922885040911264,0
0.6769824800009528,-1.2529514929199936,0.3652246539073343,-2.547011739179677,2.0087569960630796,-0.20837609890173614,-0.2773565671995722,0.09971901830581556,-0.3277781923627321,-0.47425107059826155,0.29500604274015113,0.1397988623619815,0.20371452541475063,1
1.7903436737265008,3.626682173499119,0.6045931215180804,3.8895150752496526,0.10950102555128761,1.9181498258222156,-0.3271259131045757,-1.7698090329066314,0.5895439865486283,-1.609792096412275,1.535900777225075,0.36941820776929657,0.059730692609131705,0
-1.670023783867676,0.06661627700868182,-0.5293530625211639,-0.47573669644028455,-0.1846584572572535,-0.1802852539545499,-0.005432298835136378,-0.031945067176444575,-0.46383257296941705,0.1307992241144463,0.2945812439002827,0.30178773845438694,0.0748270805829364,1
1.3230884300717063,0.17316963993435966,0.5154155398663448,-1.9464917317494561,2.096686037007287,-0.1447753674110081,-0.33783897865745205,0.33554285942252393,0.054207471500346605,-1.1720135529053903,0.14148862244808957,-0.4725717044236668,-0.14672902040957284,0
0.8715560473410514,-1.8662157733804225,1.6118360211373748,0.1876321207546795,2.9058751173190918,-0.9509929437739759,0.3069868375473815,1.3898088468103993,0.8291834452289445,-0.7620535979292034,-0.08374689173758386,-0.016137000966334594,0.22989754902997175,1
-1.47124726720129,-0.09777235761907739,-0.7796761787974492,-0.4337741805406847,-0.2325696309843564,-0.13211017788191284,0.019155533789849827,-0.16081392897763522,-0.7760958865375963,0.17426095187744872,0.4181491098333615,-0.15886768496969142,0.08716968632477826,0
-1.3609134237883347,-0.7566724993413506,-1.2969426256057304,-0.5949427720990276,-0.9919910572367376,-0.3029105016444643,-0.18150154448388664,-1.0915947051932027,1.4404108941911193,-0.2616381254299721,-0.6404826966888154,-0.11250454672097725,0.07662368111562588,1
0.6926028279046518,-0.4663217697409462,4.388474540287668,0.7329224941346281,-0.4631580774121788,0.9746670411666752,-0.4236029306834806,-1.3592694542198003,0.14776267033563006,0.02191541766623316,0.5229044455735539,0.09144585616577608,0.10254668353748497,1
-0.7208575438947927,-1.49790912266672,-2.218740656248557,-0.5241925000784611,-1.6775845856563474,-0.3031234172482795,-0.07657453017558018,-1.6439654601692715,1.4016091530099724,-0.3582981476005436,-0.023128701378835062,-0.020746684380639036,0.15705813839277707,1
3.247497104515072,2.676222461223682,1.0850550756310404,-0.0693285929989832,-1.2316345853671116,-0.09354592079547545,-0.0810117263302971,0.5695575753282526,-0.32541807194818795,-0.7725694590295314,-0.5729317442584628,0.0902035595045808,-0.23637676014707326,0
4.431048333754705,2.479273187385103,-1.182881962623747,-1.0761013294587247,3.145901259739228,0.48575775041487373,-0.1831622051975681,-0.07789040512783968,0.8039008813515598,3.5666452961920965,-0.7967529632412454,-0.07223627278466685,0.4991658391027451,1
-1.526355850361361,-0.8171945382191067,0.5648641000456919,2.137070203090266,0.8755648560921531,-0.7958079774077812,0.5340063191422014,1.1272821684157692,0.3497114983990615,-0.021837093578648936,-0.4672543786764765,-0.030653907195197182,0.06783385654891559,0
2.4941761921816195,1.8282519826818215,-3.5492346896950657,1.1161748229562394,-0.6898797936588285,0.7327691486878468,0.11649197071023441,-1.0753424710487758,-1.219368972824405,0.3575025239496708,0.30794115314609677,-0.0026707774652753266,0.07562106118447458,0
0.5999074495341564,-0.6394686747687764,4.3322219727187905,0.6245919221835533,-0.3202970668039334,1.0636084002650636,-0.46591702436520316,-1.4301036454714693,-0.044908758626095106,0.11853995669371929,0.18447980295180622,0.07097359272457546,0.07280845403913266,1
-1.980306603492891,0.6775116521146057,0.07944377561293672,-0.42196866962785134,0.10108503373356224,-0.27632238165452755,-0.08803693402933063,0.24082400010438162,0.03937257703932991,0.051526544358401975,-0.08000724814450565,-0.21091542179090667,0.037813555830507425,0
0.1764222635340916,-3.8502255430802697,-1.0108619143899886,1.8916367190953303,-0.7338949241643351,3.2925754977064514,-5.078948196360421,4.8535569332123165,0.07344022516586225,0.5636890565139131,0.7452086825744233,0.36173193656491437,0.18206682282436237,0
3.015842808012882,-3.070029287379768,-0.998609517048875,0.638665627145554,1.6547573731382028,-0.5408253385267515,0.4518798657125167,-0.013292440297536203,-0.054672529387312714,-1.3072649519997714,0.6258437171477361,-0.2958021267730456,0.012776502019202706,1
0.5949406000979689,-0.6368738205863355,4.337429279885478,0.6230058865918747,-0.31837008546364437,1.0630792866237855,-0.4667182084817925,-1.4276764509059305,-0.03915476677084983,0.11816183252437783,0.1796917624237825,0.08105920386502947,0.07235481813407374,1
-1.9301944212680142,-0.290203558219019,-0.5978005993276252,-0.7338986907910005,0.1540021726751496,0.011748655148846175,-0.10824716810475621,-0.1630633354315024,-0.8297044804943601,0.34156172921386596,-0.5101028421032093,0.36597847786329435,0.0037595623670123464,0
0.2515593377583136,-1.5435893939669725,-1.4707982945816545,2.564119563387085,0.13194666603986113,-0.32687441979607423,0.7272237764192577,0.3339900757101422,-1.3016661462994674,-0.36595174455906987,0.455222053537805,0.28466079775351893,-0.17384051056467328,0
-0.47043066044094234,-0.1349175350644007,-1.8317498843747542,-0.16083795451494323,-0.42947653481158976,0.2648771407593395,0.03402751060416692,-0.5399703970571865,-1.6076289025495167,-0.20720994587521993,0.3299625076115546,0.43574565483549244,-0.25004503537567785,0
-1.5261828624167142,-0.8172849131131809,0.5646827373175717,2.1371254423401496,0.875497742211269,-0.7957895491702304,0.5340342231878934,1.127197632855643,0.34951109546006737,-0.02182392407880482,-0.4670876183789338,-0.031005173961808196,0.06784965600968894,1
-1.8897321166641603,0.8459924317433744,0.13392143052404684,-0.3163670464726124,-0.038167406717502246,-0.3629145609719697,-0.04677799187943758,0.3096682511992311,0.22668162235048805,-0.04255755300595458,0.24988226649062997,-0.19157511410706785,0.06680373416574613,0
1.9447644124034904,1.2939345538276368,1.537083048672368,-0.7643930028608734,-1.1264141106709389,-0.21362809404261887,-0.15576196081478205,0.5126903449549202,-0.7612981321121889,-0.9770929116874489,-0.8456570305167813,-0.22194334647337982,-0.4468961080268842,0
1.7960018629111085,-0.603734421010937,2.4733411201389224,1.527570979255393,-0.43386078305226555,-1.0293101161856277,0.5324381551343923,1.5390230538202252,-0.014832617927518214,-0.6114457398198111,-0.7705372412518914,0.01708876461761237,-0.26813813586817387,1
1.053596089680409,0.14152198104033678,0.6785436760763316,-2.0938192235039956,2.2844338975384395,-0.09658062900843836,-0.4026040307296189,0.3768581544134421,0.13288973680309674,-1.1118399902084999,-0.3121373937105876,-0.08776355996911103,-0.18789747850980806,0
1.5919172912515775,-0.2568450428655225,0.06033869441851079,-1.956920963391606,1.7502081469655515,-0.12416376834549527,-0.2422589163191135,0.16648452162527497,-0.18535241854997708,-1.1704024340892216,0.655095154959322,0.2742782009767368,-0.09821541390725677,0
